Date,Time,Department ID,Abandonment Time (seconds)
04/12/2022,12:12:33,1,90
21/06/2023,17:32:29,1,195
11/02/2022,15:35:11,2,525
31/10/2023,15:39:09,2,458
27/06/2022,16:53:47,1,169
08/07/2022,8:24:39,1,501
25/01/2022,13:45:55,1,330
04/07/2024,20:51:34,3,488
27/04/2023,10:48:50,4,225
01/01/2022,10:13:32,1,311
25/04/2022,16:27:39,2,567
27/08/2023,12:20:47,3,558
13/07/2023,9:19:18,1,484
19/01/2024,12:21:26,3,544
28/12/2022,4:04:31,1,4
16/04/2024,10:16:35,2,82
03/01/2022,16:59:18,1,584
13/09/2022,15:10:36,1,413
03/09/2023,12:04:53,1,519
27/01/2022,12:04:59,3,371
27/12/2023,11:55:15,1,228
19/03/2022,12:20:29,3,89
22/08/2023,11:50:39,1,374
15/02/2023,17:36:31,2,88
21/02/2024,13:50:17,2,473
03/04/2023,18:34:36,3,374
04/10/2022,9:14:42,1,16
03/11/2022,11:52:19,4,446
21/11/2023,15:59:21,1,475
26/08/2023,7:32:04,1,596
03/04/2024,15:58:54,1,133
07/10/2022,12:59:29,3,155
01/09/2023,14:32:07,4,58
27/03/2024,14:06:57,3,7
18/09/2023,18:18:04,2,380
06/09/2023,14:36:19,2,357
09/06/2022,15:41:47,1,294
22/05/2023,14:15:40,1,309
10/09/2022,10:16:22,1,293
01/11/2022,11:17:36,1,252
04/11/2023,13:43:35,2,496
18/04/2022,9:07:46,1,352
06/03/2024,17:18:13,3,220
23/06/2023,11:09:15,1,460
07/09/2023,10:50:28,1,254
23/01/2023,16:50:47,3,379
10/02/2024,13:02:01,1,127
06/07/2022,16:43:50,1,175
05/10/2024,14:55:47,1,193
12/04/2024,10:05:15,1,183
18/01/2022,17:53:02,3,280
30/10/2023,15:11:55,3,412
18/07/2023,16:24:37,3,153
02/01/2022,14:35:51,1,548
16/11/2024,13:51:20,3,64
21/11/2024,11:34:07,1,502
05/07/2024,5:12:58,1,347
13/01/2022,18:22:17,1,562
18/08/2023,11:21:37,3,3
02/03/2024,4:33:30,2,481
07/08/2022,14:53:44,4,132
13/12/2024,8:47:17,1,110
10/11/2022,13:50:59,2,579
03/03/2023,15:14:58,1,220
10/07/2023,18:52:03,3,247
08/08/2024,10:35:18,3,172
30/07/2023,11:06:21,1,386
22/11/2023,19:49:07,1,480
30/10/2023,14:52:39,3,260
23/04/2024,18:03:58,3,192
02/12/2023,19:58:12,1,70
14/10/2022,18:13:24,1,269
06/11/2024,16:16:49,1,295
13/06/2022,9:37:12,4,71
24/05/2024,3:26:48,3,17
20/12/2024,12:40:11,1,357
21/09/2023,14:42:32,1,337
23/08/2022,18:34:26,1,593
14/01/2024,14:34:25,1,422
18/06/2022,5:49:01,1,157
27/05/2022,8:58:57,2,140
26/05/2023,14:55:31,2,457
21/07/2022,12:00:44,2,101
28/05/2024,14:53:45,1,118
31/05/2023,12:24:49,3,14
05/02/2022,12:00:49,3,533
24/09/2023,14:55:26,3,453
16/07/2022,12:08:02,1,582
20/08/2024,10:30:36,2,91
22/08/2022,20:08:40,2,431
09/04/2024,13:56:17,1,46
09/12/2024,10:24:56,1,580
14/04/2022,17:01:03,3,455
08/10/2022,18:29:00,1,189
07/12/2024,17:32:38,4,548
05/12/2023,9:54:55,2,10
04/08/2023,11:26:15,1,585
25/07/2023,15:46:54,3,8
11/03/2023,16:38:52,2,390
25/01/2022,13:28:37,2,286
29/04/2024,13:06:05,2,1
04/03/2024,7:40:23,1,426
07/01/2024,12:24:43,1,392
26/08/2022,6:07:39,4,592
31/12/2022,13:24:34,2,290
24/01/2024,11:16:41,1,250
23/08/2024,10:02:26,1,29
28/06/2024,12:21:03,1,31
12/04/2023,12:09:22,1,339
15/10/2022,19:42:11,2,7
20/07/2023,10:36:31,1,576
07/02/2022,11:27:59,1,336
02/05/2024,18:23:22,1,148
01/08/2023,16:48:21,1,262
11/07/2024,17:07:52,3,197
04/07/2024,10:04:15,3,56
24/01/2024,9:22:10,1,211
04/05/2024,11:30:35,4,553
20/06/2022,11:14:31,2,183
08/02/2023,15:49:37,3,139
15/08/2022,18:21:09,1,188
20/08/2022,14:28:05,1,381
19/08/2023,5:16:42,1,497
24/04/2023,19:07:15,1,180
08/04/2023,12:49:16,3,381
20/02/2024,20:44:31,3,504
28/12/2022,13:06:14,1,259
12/08/2022,10:46:21,1,4
29/08/2022,14:58:23,1,256
14/12/2023,13:14:16,4,154
21/05/2024,14:08:52,1,156
20/03/2024,18:28:29,1,106
05/02/2023,9:04:24,3,568
09/11/2024,8:48:59,1,100
22/11/2022,12:36:12,4,228
21/07/2023,10:35:28,3,108
24/09/2023,17:04:03,2,150
02/10/2022,8:51:00,4,320
28/04/2023,16:33:30,1,580
18/07/2024,18:06:09,3,594
08/06/2024,12:24:00,3,402
28/08/2023,6:15:00,2,541
11/01/2023,14:35:27,1,425
13/02/2023,16:02:01,1,39
21/11/2023,18:58:07,1,394
25/02/2024,14:05:07,4,436
20/01/2022,17:11:30,2,287
11/01/2024,19:19:44,2,541
07/03/2022,18:11:26,1,533
25/01/2022,7:22:00,2,191
26/10/2024,16:51:56,3,248
11/08/2022,17:54:28,1,206
31/01/2022,9:05:05,3,370
19/05/2024,14:03:48,2,210
19/10/2022,11:28:26,1,143
04/07/2022,14:33:46,1,569
09/10/2024,20:46:12,1,101
21/01/2023,20:32:54,1,14
21/02/2024,14:34:31,3,142
30/12/2023,8:04:03,3,103
09/02/2024,10:35:04,2,485
07/03/2022,17:02:49,3,456
15/08/2023,15:38:13,1,91
30/09/2023,19:26:33,1,527
10/01/2023,8:51:56,2,458
28/08/2022,17:04:26,3,15
11/08/2023,12:28:10,1,542
14/11/2022,10:08:55,3,104
07/10/2024,13:57:35,2,123
12/02/2024,15:11:07,2,95
08/08/2024,6:33:05,3,77
29/03/2023,15:16:32,3,432
06/08/2023,18:50:36,4,333
22/01/2024,22:38:28,1,100
05/03/2024,17:57:48,3,480
08/09/2024,14:38:21,2,392
28/01/2023,16:25:18,1,262
02/12/2022,9:53:30,2,229
01/10/2023,5:41:20,1,349
15/04/2022,21:08:49,1,300
25/04/2022,13:02:55,1,383
16/07/2024,4:36:47,1,145
09/06/2024,23:54:59,2,285
07/02/2023,21:51:11,1,410
20/11/2024,16:06:37,3,358
05/07/2023,15:16:35,1,158
07/04/2023,13:40:16,1,348
04/01/2022,14:58:45,4,416
29/07/2023,12:10:05,1,21
10/08/2022,19:15:49,1,494
19/05/2024,12:11:43,1,579
28/04/2024,17:45:20,3,571
26/01/2022,18:53:51,1,205
14/07/2022,19:21:59,2,540
06/08/2024,10:27:18,1,572
25/02/2023,12:24:08,1,320
06/06/2023,17:38:34,2,327
14/08/2023,6:04:01,1,139
08/12/2023,11:04:34,1,597
02/09/2022,18:12:10,1,311
19/06/2024,15:57:43,3,286
10/08/2024,15:44:26,3,475
17/07/2024,8:21:56,4,273
20/11/2023,15:30:07,2,100
24/01/2024,7:41:31,1,200
26/03/2024,16:29:23,3,211
16/03/2023,11:36:26,2,150
06/10/2022,13:06:00,1,494
11/12/2024,17:42:26,1,97
19/10/2022,13:42:41,2,156
30/08/2023,12:46:21,1,366
06/08/2024,11:20:32,1,550
17/11/2024,14:57:22,2,367
01/05/2023,10:56:50,1,545
09/09/2023,17:08:00,3,533
21/04/2022,11:09:39,3,569
03/01/2023,13:28:39,2,276
21/04/2022,13:45:58,1,14
31/03/2024,13:22:15,1,202
12/05/2022,12:21:13,1,334
15/05/2024,8:06:23,1,48
02/10/2022,9:07:14,3,532
23/02/2024,7:53:07,1,536
24/12/2023,14:12:32,3,426
22/01/2022,16:05:22,1,150
12/09/2024,16:15:03,4,537
01/09/2022,13:40:21,1,444
15/09/2024,14:30:57,1,564
18/01/2024,15:46:34,3,22
31/10/2022,13:32:19,1,353
20/12/2022,21:51:05,1,114
23/11/2022,14:49:23,2,303
02/05/2024,6:40:18,2,59
25/08/2024,19:27:22,1,578
09/08/2023,13:37:57,4,552
15/05/2022,23:09:15,3,218
26/01/2024,14:05:59,1,171
18/05/2023,9:48:39,1,95
11/07/2023,15:15:44,1,346
01/12/2024,11:29:29,1,551
05/10/2022,21:00:15,1,33
12/04/2024,20:33:29,1,505
05/01/2024,21:21:54,1,537
11/02/2023,14:43:08,2,411
28/10/2023,13:02:13,2,225
14/11/2024,16:09:43,3,54
05/11/2022,10:29:52,1,407
24/12/2024,9:55:47,4,551
20/10/2024,15:23:15,1,165
18/03/2022,15:22:26,2,539
23/07/2024,7:28:49,1,496
29/01/2022,14:30:47,1,162
15/04/2024,18:22:48,1,418
24/04/2024,19:38:20,3,121
27/02/2024,4:47:26,1,488
14/05/2022,13:28:08,1,50
13/12/2023,11:04:56,4,338
16/02/2022,12:54:22,1,431
18/06/2023,13:11:44,1,9
17/09/2022,15:54:26,3,575
11/03/2023,10:40:18,1,289
17/08/2023,12:46:15,3,351
03/08/2022,9:15:13,2,487
11/07/2022,14:44:19,1,289
14/11/2022,13:45:22,1,126
24/03/2024,14:24:25,1,543
31/03/2023,14:33:30,2,23
22/10/2023,16:56:19,1,505
22/07/2022,11:34:19,1,180
22/10/2023,9:23:54,2,408
08/08/2024,13:32:25,1,114
09/04/2023,14:36:47,1,482
29/08/2022,12:08:23,1,161
26/01/2024,16:20:36,1,280
12/02/2022,14:04:23,3,417
01/05/2023,11:05:31,1,571
10/02/2024,15:45:44,1,125
01/11/2024,16:13:12,3,25
22/06/2023,11:21:27,1,561
27/06/2024,15:40:53,4,122
16/09/2024,22:02:27,1,168
16/03/2023,13:32:10,1,357
29/05/2022,17:15:55,1,386
05/03/2022,16:33:30,4,493
26/09/2022,11:35:44,3,282
06/02/2022,15:29:16,3,473
25/09/2022,4:27:56,1,496
26/03/2022,12:49:20,1,258
10/02/2023,15:25:47,3,569
13/10/2024,14:24:24,1,84
31/03/2023,12:40:13,4,101
27/01/2023,8:50:19,3,338
20/01/2022,16:19:09,3,246
08/12/2022,11:04:56,1,93
14/07/2024,16:49:26,1,230
01/08/2024,14:37:38,1,316
10/01/2023,9:02:15,1,417
31/07/2022,5:12:01,1,229
11/02/2023,21:05:53,3,334
25/01/2024,12:29:58,3,413
02/03/2022,8:24:34,1,541
10/05/2022,15:34:24,1,55
31/08/2023,14:32:33,2,503
06/05/2022,18:45:59,1,461
28/04/2024,13:15:37,1,600
20/11/2022,14:49:49,2,25
23/09/2022,11:26:17,2,339
19/12/2024,21:34:20,3,573
22/10/2022,11:28:36,4,552
10/11/2024,12:15:33,1,379
13/09/2023,15:04:06,2,529
31/10/2023,12:02:29,2,42
21/08/2023,14:35:41,1,385
15/02/2023,17:31:51,2,128
29/09/2024,12:24:07,3,230
15/09/2024,19:55:29,3,140
16/06/2022,9:09:14,1,336
07/09/2022,17:02:12,4,185
18/12/2022,17:37:06,1,78
16/04/2024,22:19:19,1,168
07/02/2023,13:20:54,4,156
14/02/2022,16:25:25,1,206
25/05/2023,9:57:26,3,470
01/11/2024,18:20:47,1,206
06/01/2024,17:12:38,4,577
04/08/2023,13:25:59,2,221
04/10/2023,10:20:15,4,339
02/09/2023,11:23:34,1,153
20/05/2024,15:53:55,4,402
10/03/2023,18:48:44,1,180
30/06/2023,11:45:04,3,407
26/03/2024,11:31:39,2,114
19/04/2022,13:58:16,1,58
12/12/2023,11:01:32,3,13
17/02/2024,21:09:47,3,388
07/02/2022,8:20:44,2,258
24/03/2023,15:20:14,2,488
02/02/2023,16:14:51,1,448
01/02/2023,21:22:18,1,131
19/07/2022,9:46:49,3,409
18/02/2022,10:14:10,3,352
23/05/2023,11:16:35,1,283
26/12/2022,21:08:17,1,190
12/10/2023,21:37:09,1,286
02/08/2024,3:28:59,2,494
29/07/2024,20:53:43,1,277
28/05/2023,15:27:55,1,462
16/06/2022,17:10:23,1,366
18/02/2022,16:37:15,4,589
03/06/2022,19:37:36,2,54
09/02/2024,16:55:51,4,571
29/01/2024,13:29:29,2,18
01/11/2023,12:13:02,2,427
11/02/2024,16:29:47,1,461
03/03/2024,19:02:18,1,278
28/02/2023,12:42:01,1,33
08/07/2022,19:27:05,2,505
14/01/2022,11:17:38,1,455
03/10/2023,12:54:29,3,419
09/04/2023,12:49:01,1,287
15/10/2024,21:41:26,3,59
06/02/2022,16:34:24,2,277
17/12/2023,14:00:26,1,547
22/11/2024,15:12:13,1,519
28/02/2023,17:13:26,4,45
08/10/2024,11:36:49,2,86
04/12/2023,14:56:11,4,418
06/04/2023,12:20:29,3,75
03/10/2024,12:39:44,3,547
24/06/2023,14:31:55,2,134
05/08/2023,17:50:47,2,358
16/07/2023,8:07:12,1,528
26/07/2023,16:41:59,3,455
21/04/2022,19:26:19,1,509
15/04/2023,14:05:40,4,556
05/01/2023,7:49:19,1,571
22/03/2024,17:04:49,1,425
04/04/2022,13:16:25,3,493
26/02/2023,21:11:59,3,548
07/05/2024,15:49:53,1,179
15/08/2022,8:47:11,4,331
24/02/2023,14:41:35,1,293
17/04/2024,14:52:40,1,541
13/04/2024,12:45:02,1,304
31/05/2022,7:58:05,2,393
27/05/2023,18:15:00,1,70
01/02/2023,11:17:49,3,78
21/09/2022,10:19:20,1,110
21/01/2023,15:55:06,3,333
22/12/2023,8:45:07,1,566
30/04/2022,23:31:54,1,112
23/05/2023,4:21:17,4,469
17/04/2023,12:27:58,3,7
21/09/2023,20:21:12,2,101
17/01/2023,17:27:51,1,9
09/06/2022,9:23:49,3,82
30/04/2024,18:33:22,3,446
16/07/2024,15:36:53,1,417
22/11/2022,23:45:12,2,197
10/12/2024,23:01:16,1,558
02/11/2022,16:10:08,1,305
24/02/2022,18:10:01,1,180
02/11/2023,14:10:33,1,543
20/05/2023,12:08:29,1,267
28/03/2022,7:14:13,1,226
07/05/2024,16:40:48,1,501
04/12/2023,13:38:19,4,210
01/02/2024,11:46:15,1,9
01/03/2023,13:00:43,1,315
06/06/2022,9:38:32,1,444
11/05/2024,13:57:25,1,37
06/11/2022,20:00:44,2,524
22/03/2022,16:54:22,2,379
05/11/2024,6:53:22,3,71
28/07/2023,21:14:26,2,239
13/01/2024,13:03:06,1,433
10/06/2024,13:01:09,2,429
04/07/2024,19:21:25,1,387
30/09/2024,23:04:23,2,129
21/06/2022,13:38:38,1,236
02/03/2024,15:25:50,1,321
27/11/2024,18:05:12,1,302
11/11/2024,18:10:56,1,473
04/12/2022,19:22:03,1,294
15/11/2024,14:14:35,1,241
14/01/2022,16:28:50,1,514
12/08/2024,14:54:20,2,47
22/08/2023,9:20:02,1,128
25/04/2024,15:16:03,3,50
23/02/2022,16:32:47,1,91
14/02/2022,20:27:49,2,314
27/07/2022,9:48:05,1,408
19/07/2023,11:36:05,3,262
23/02/2023,18:22:34,2,310
05/09/2023,18:56:55,1,300
10/04/2024,18:42:49,1,132
29/12/2023,17:04:39,3,196
22/08/2022,14:07:40,1,287
15/08/2024,6:14:42,1,267
10/01/2023,15:26:29,1,551
21/02/2024,15:16:34,3,567
13/06/2023,10:48:18,4,115
13/10/2023,14:13:10,2,511
01/08/2023,15:36:21,2,497
02/09/2023,18:13:37,3,63
05/08/2023,23:57:09,1,391
18/06/2022,13:23:41,4,475
06/09/2024,10:04:11,1,11
02/08/2024,20:02:20,1,458
03/03/2023,21:57:00,1,21
25/09/2023,19:08:57,1,491
10/02/2022,10:30:30,4,165
13/11/2022,14:12:57,4,540
05/03/2023,14:10:37,3,146
15/07/2024,13:16:53,1,468
02/07/2023,11:19:49,1,124
14/07/2023,12:26:14,1,520
28/01/2024,7:29:44,1,377
07/07/2023,13:50:34,2,241
18/10/2024,18:43:35,1,288
08/04/2023,15:16:03,2,58
15/12/2023,9:45:36,1,48
03/12/2023,11:00:02,1,172
01/01/2023,15:08:32,1,257
04/02/2023,15:56:10,3,17
24/04/2024,1:43:44,3,590
03/06/2022,20:54:01,3,591
09/06/2022,20:10:38,4,148
23/03/2023,17:59:27,3,558
10/02/2022,12:19:45,3,202
22/08/2023,20:45:25,4,408
30/05/2022,12:09:37,1,164
15/05/2024,9:00:17,1,594
14/05/2023,12:30:13,1,39
19/08/2023,15:14:34,1,447
22/01/2024,12:03:31,1,200
11/06/2024,12:17:26,4,271
30/06/2022,17:04:26,2,396
14/01/2023,21:46:27,3,549
21/01/2024,15:28:05,3,350
09/07/2023,15:43:37,1,350
28/10/2023,17:55:05,1,457
15/12/2024,16:41:09,1,427
10/08/2022,19:49:38,1,587
04/04/2022,14:14:35,4,280
19/11/2023,14:06:32,3,83
05/12/2024,18:01:07,1,259
21/01/2024,11:47:23,3,229
21/02/2023,16:21:41,1,342
26/09/2024,18:03:10,2,247
07/01/2023,14:15:24,2,138
25/12/2024,11:51:21,1,34
23/12/2024,14:01:38,1,202
28/04/2024,10:56:31,1,528
18/06/2022,12:03:02,1,536
24/09/2022,17:52:27,3,597
29/11/2023,20:24:10,1,580
07/10/2023,14:52:55,1,590
18/01/2023,12:50:35,2,19
19/04/2024,23:37:19,1,344
15/04/2022,11:04:47,1,288
02/05/2023,10:34:13,3,500
16/02/2024,18:25:40,1,216
09/10/2024,16:10:41,2,70
27/06/2022,13:06:06,3,501
04/07/2023,6:19:03,3,369
04/09/2024,16:30:04,3,464
25/04/2023,8:32:14,1,190
16/09/2022,11:44:26,1,374
16/04/2022,16:12:17,2,143
07/06/2023,17:24:02,1,150
22/08/2024,19:24:54,2,150
07/06/2024,9:40:40,3,551
21/11/2022,12:03:05,4,521
29/02/2024,9:00:45,1,231
15/03/2023,17:02:49,1,558
28/10/2022,16:34:25,1,209
14/11/2023,14:47:45,3,454
21/01/2023,22:15:37,1,347
11/10/2023,12:06:35,2,342
24/12/2023,15:36:04,1,353
07/11/2024,17:25:35,1,410
17/07/2024,8:35:50,3,533
16/07/2024,10:19:57,1,71
01/09/2022,22:21:17,2,24
01/09/2023,12:16:50,1,9
02/05/2022,13:37:30,1,583
12/01/2024,9:18:25,1,258
16/04/2023,11:09:11,1,561
06/06/2023,8:38:18,2,542
22/04/2024,15:41:05,2,294
14/08/2022,12:54:59,1,385
17/09/2024,15:31:09,3,436
06/04/2023,12:19:17,1,163
10/08/2022,14:19:24,3,484
04/08/2024,13:59:27,3,372
17/07/2023,17:35:05,3,321
31/12/2024,14:01:51,2,326
06/09/2022,16:39:41,3,414
23/06/2022,15:50:14,1,596
08/12/2024,6:18:53,3,329
08/06/2022,14:00:48,1,123
30/08/2022,20:09:08,2,281
11/11/2023,22:58:35,2,532
04/03/2022,18:14:32,1,373
06/04/2023,11:16:49,1,403
01/09/2023,19:22:50,1,131
26/02/2024,15:54:11,1,328
07/02/2023,17:26:09,1,333
04/01/2022,11:35:44,3,574
18/05/2022,18:18:12,1,572
27/06/2023,9:10:57,1,122
16/02/2024,7:39:28,1,410
17/10/2022,16:37:34,1,21
10/04/2023,14:22:31,3,591
13/08/2023,12:00:27,3,332
09/10/2022,13:05:13,4,23
30/04/2022,10:02:07,2,57
16/09/2022,13:24:57,2,210
13/12/2023,15:04:49,2,528
21/02/2023,11:35:20,1,142
01/02/2024,16:28:09,1,545
23/12/2024,17:39:40,2,248
02/05/2022,7:53:35,1,40
22/07/2023,16:39:48,1,151
03/10/2024,9:51:21,3,74
04/01/2024,17:14:12,3,208
24/02/2022,19:12:35,3,588
29/04/2022,10:58:25,3,99
06/06/2022,14:33:32,3,277
26/04/2024,6:18:49,1,23
19/02/2024,15:05:31,1,386
20/11/2022,11:57:02,3,57
24/08/2023,15:58:29,1,547
02/01/2024,19:45:51,1,350
18/02/2023,17:19:39,2,72
27/05/2023,16:58:26,3,470
25/07/2023,17:01:52,3,73
15/02/2022,12:39:08,1,211
29/12/2024,14:07:48,1,12
07/05/2024,19:45:51,3,495
19/04/2023,15:59:38,3,244
02/09/2024,12:56:27,3,444
16/01/2022,13:13:56,2,228
13/09/2023,13:26:51,1,285
08/11/2023,23:57:01,1,595
26/11/2024,14:43:11,3,436
24/05/2023,15:10:54,2,554
11/04/2023,12:54:10,4,498
04/08/2024,8:03:53,1,360
19/04/2023,9:38:47,1,323
15/02/2023,12:37:26,1,559
06/02/2023,11:41:01,1,171
04/03/2024,17:01:23,2,133
21/08/2024,9:17:18,1,164
19/11/2024,14:05:30,1,450
15/09/2023,9:32:53,1,138
02/05/2023,6:25:23,1,101
10/08/2024,10:56:34,4,424
21/03/2023,14:53:02,2,501
11/04/2023,12:03:51,3,416
17/11/2022,18:45:15,1,94
22/08/2024,15:07:54,2,552
15/06/2024,11:37:01,1,453
10/12/2023,9:55:56,1,229
31/05/2022,19:18:00,2,491
20/11/2024,13:25:51,3,307
12/08/2023,12:17:08,1,360
11/12/2023,11:54:05,1,586
14/07/2023,14:14:48,4,225
21/06/2023,23:28:20,2,423
11/12/2022,8:46:48,4,309
07/04/2023,13:36:56,2,246
18/10/2024,9:08:42,2,23
25/01/2022,10:48:52,3,307
13/11/2024,17:13:20,4,145
05/10/2024,12:26:41,1,68
12/03/2024,10:52:10,4,442
02/07/2023,16:38:10,4,110
25/05/2024,10:52:07,1,420
10/09/2023,20:41:29,1,376
12/11/2023,19:46:08,1,131
04/10/2022,12:09:52,4,574
18/11/2023,13:22:20,4,27
15/04/2022,17:00:19,2,176
27/04/2024,14:35:13,3,360
07/04/2023,12:58:16,1,405
12/02/2024,5:06:03,4,153
06/02/2023,16:30:39,3,24
07/11/2024,10:59:43,1,156
14/09/2022,8:29:47,1,223
06/06/2024,18:54:26,1,91
18/12/2022,22:10:54,1,72
08/06/2022,12:17:12,1,72
21/04/2024,15:21:43,1,209
27/04/2023,18:01:30,2,23
14/11/2024,15:36:08,1,416
01/12/2024,7:35:49,2,93
20/07/2024,18:55:02,2,507
13/09/2022,9:50:24,1,336
15/09/2022,10:47:05,1,509
08/10/2023,22:43:21,1,156
04/03/2024,10:59:24,3,67
27/03/2023,17:34:21,1,414
12/05/2023,11:32:42,1,227
28/10/2022,17:14:41,1,342
29/12/2022,9:24:55,2,407
22/10/2023,11:16:57,3,484
06/05/2023,16:52:29,2,295
05/11/2023,16:16:50,3,222
15/09/2022,5:15:56,4,257
03/03/2024,13:27:08,4,391
28/05/2022,16:53:20,2,509
02/11/2023,6:03:08,2,164
22/05/2024,16:55:55,3,68
03/02/2023,12:29:09,1,43
09/08/2024,11:24:34,3,530
06/06/2024,19:37:29,2,160
19/09/2022,17:18:03,2,291
28/04/2023,15:46:24,2,240
03/01/2023,4:05:49,1,319
16/01/2024,15:26:30,1,124
20/06/2024,16:47:31,2,105
06/08/2023,18:33:42,2,13
09/01/2022,20:23:23,1,75
01/02/2023,10:49:45,1,255
01/08/2024,15:55:23,4,529
01/02/2024,14:43:44,2,512
01/06/2022,18:26:39,1,249
28/12/2023,16:13:49,1,383
01/06/2022,10:32:40,2,186
03/11/2023,15:23:15,1,528
21/07/2023,14:16:35,1,215
03/09/2023,12:11:27,1,528
01/05/2022,14:40:49,1,32
14/11/2023,9:58:27,2,62
31/03/2023,16:05:44,4,334
01/07/2023,11:24:10,1,408
07/04/2022,10:13:54,4,191
28/07/2023,11:38:18,1,402
12/03/2024,12:09:00,1,174
08/07/2024,16:00:12,2,198
26/10/2024,10:19:30,3,492
10/01/2024,11:19:15,3,307
10/09/2022,10:58:44,4,6
04/07/2022,22:27:38,3,561
04/10/2022,10:10:45,1,169
12/04/2023,19:42:39,3,48
08/06/2024,12:32:59,1,76
15/08/2024,15:50:06,2,116
04/07/2023,18:27:17,2,315
28/09/2022,12:25:09,1,307
13/10/2022,14:59:11,3,399
22/10/2023,14:38:06,3,484
30/08/2022,15:31:38,2,104
30/03/2024,11:40:16,2,153
04/06/2023,13:03:36,2,304
02/12/2023,12:19:45,3,295
18/09/2022,15:58:08,1,438
10/09/2023,10:44:54,1,357
05/11/2023,6:33:26,1,492
20/07/2024,13:03:31,1,232
25/07/2022,13:46:08,3,434
24/12/2024,12:07:47,1,318
21/12/2023,11:00:19,1,337
15/10/2022,17:45:31,4,400
07/09/2024,13:52:06,1,371
22/10/2022,20:58:38,1,264
04/12/2024,11:41:00,1,189
23/07/2023,16:48:02,3,190
04/02/2022,19:40:43,2,546
17/11/2022,8:06:41,1,5
12/08/2022,15:39:18,1,485
21/01/2023,13:36:30,2,14
17/06/2024,18:04:10,4,169
07/07/2022,8:28:42,1,179
14/01/2023,14:14:54,3,52
15/11/2024,15:59:56,1,488
18/06/2022,19:53:10,1,76
27/11/2022,7:14:57,1,161
16/04/2024,12:02:02,1,359
24/09/2024,21:50:04,1,327
27/11/2023,14:26:53,1,454
18/12/2022,3:35:27,1,323
13/12/2022,12:48:02,3,67
29/07/2024,14:47:20,1,330
14/07/2024,11:11:40,2,16
17/11/2022,12:42:10,3,24
09/05/2022,19:36:39,3,100
20/08/2024,12:05:52,1,92
03/03/2024,14:13:43,1,554
18/12/2022,16:02:47,1,130
01/10/2022,13:56:07,1,509
18/05/2024,13:52:52,1,450
06/11/2024,15:11:57,2,20
12/07/2023,14:59:05,3,462
17/06/2024,19:30:22,1,416
31/08/2023,10:29:04,1,83
17/05/2024,4:16:08,4,359
17/09/2022,10:58:03,2,80
18/07/2022,11:54:35,3,535
14/07/2023,11:03:10,1,248
29/10/2023,18:16:05,2,208
30/04/2022,13:44:01,2,367
09/10/2024,9:41:10,3,83
30/05/2024,17:23:54,1,381
04/02/2023,9:31:48,1,210
13/12/2024,12:33:05,2,541
27/04/2022,18:41:08,1,202
02/12/2024,8:05:26,2,419
06/12/2024,12:34:49,1,542
07/03/2023,17:39:48,1,318
13/05/2022,16:03:33,3,229
30/05/2024,17:27:32,3,316
12/03/2023,13:47:05,1,130
21/10/2022,22:02:59,2,88
05/03/2022,6:43:19,2,544
06/12/2023,11:54:46,1,368
29/09/2022,14:18:55,1,166
02/05/2024,14:43:30,1,539
30/03/2024,7:46:42,3,563
04/06/2022,12:37:46,1,64
30/03/2023,5:55:31,1,265
12/06/2023,16:04:20,2,44
11/02/2023,12:06:03,3,205
03/01/2024,9:33:26,3,45
09/07/2024,12:21:14,2,416
12/07/2023,13:46:21,1,67
24/12/2023,17:05:27,1,325
15/12/2023,16:25:18,2,103
15/12/2023,9:19:28,1,382
21/12/2024,18:07:46,1,344
21/01/2022,16:25:26,3,245
16/01/2022,19:10:30,1,400
04/12/2023,10:19:25,1,417
20/09/2023,19:40:06,2,320
31/08/2024,2:54:58,2,172
17/06/2023,8:39:46,1,18
13/11/2023,9:34:15,3,436
06/07/2023,14:00:40,1,553
22/01/2024,15:19:11,4,269
22/06/2023,23:51:52,3,314
06/02/2024,13:20:20,1,319
21/04/2024,10:28:06,3,86
23/10/2024,12:58:30,1,524
11/02/2024,15:35:36,1,501
26/05/2022,11:42:31,2,349
23/12/2024,9:48:10,1,585
13/03/2024,18:30:02,2,108
27/02/2024,11:05:40,1,379
10/03/2023,1:16:38,4,321
29/03/2022,9:54:09,1,259
21/01/2023,8:57:58,1,414
28/03/2022,15:48:10,1,538
23/03/2023,12:55:39,3,562
21/11/2024,17:37:40,3,169
12/02/2023,10:16:49,3,7
11/08/2024,16:49:35,4,523
29/05/2023,20:59:22,4,582
07/11/2022,21:40:20,3,101
01/04/2022,15:01:12,1,312
13/02/2024,20:14:45,1,527
19/06/2022,15:30:58,4,75
25/08/2023,13:51:08,1,257
19/09/2023,16:24:06,1,397
06/09/2023,22:07:43,3,7
06/04/2022,16:49:41,1,277
12/08/2024,7:36:06,1,210
14/10/2022,9:47:21,1,504
01/02/2023,13:58:27,1,151
17/12/2024,11:28:26,3,91
21/12/2023,10:27:20,1,360
22/07/2022,13:04:26,3,128
08/05/2023,16:51:25,3,469
03/06/2023,20:03:24,1,148
15/09/2023,12:32:30,3,139
13/05/2024,12:05:35,2,33
18/03/2023,19:59:44,1,26
09/11/2022,15:56:18,2,82
14/02/2022,10:29:42,1,67
05/11/2024,15:57:16,1,565
05/10/2022,16:38:02,4,390
